id,menu_id,page_number,image_id,full_height,full_width,uuid
22405,20132,3.0,4000009488,3827.0,2519.0,510d47db-4afd-a3d9-e040-e00a18064a99
22406,20132,4.0,4000009489,3852.0,2557.0,510d47db-4afe-a3d9-e040-e00a18064a99
22407,20132,1.0,467102,3822.0,2537.0,510d47db-4aff-a3d9-e040-e00a18064a99
22408,20133,2.0,4000009490,3435.0,2216.0,510d47db-4b00-a3d9-e040-e00a18064a99
22409,20133,1.0,467103,3437.0,2198.0,510d47db-4b01-a3d9-e040-e00a18064a99
22410,20134,2.0,4000009491,3557.0,2350.0,510d47db-4b02-a3d9-e040-e00a18064a99
22411,20134,1.0,467104,3517.0,2338.0,510d47db-4b03-a3d9-e040-e00a18064a99
22412,20135,2.0,4000009492,3534.0,2313.0,510d47db-4b04-a3d9-e040-e00a18064a99
22413,20135,3.0,4000009493,3484.0,2264.0,510d47db-4b05-a3d9-e040-e00a18064a99
22414,20135,4.0,4000009494,3529.0,2349.0,510d47db-4b06-a3d9-e040-e00a18064a99
22415,20135,1.0,467105,3507.0,2342.0,510d47db-4b07-a3d9-e040-e00a18064a99
22416,20136,2.0,4000009495,3520.0,2300.0,510d47db-4b08-a3d9-e040-e00a18064a99
22417,20136,1.0,467106,3524.0,2314.0,510d47db-4b09-a3d9-e040-e00a18064a99
22418,20137,2.0,4000009496,3523.0,2318.0,510d47db-4b0a-a3d9-e040-e00a18064a99
22419,20137,1.0,467107,3515.0,2307.0,510d47db-4b0b-a3d9-e040-e00a18064a99
22420,20138,2.0,4000010068,3185.0,2184.0,510d47db-4e82-a3d9-e040-e00a18064a99
22421,20138,3.0,4000010069,3194.0,2072.0,510d47db-4e83-a3d9-e040-e00a18064a99
22422,20138,4.0,4000010070,3207.0,2238.0,510d47db-4e84-a3d9-e040-e00a18064a99
22423,20138,1.0,468330,3161.0,2252.0,510d47db-4e85-a3d9-e040-e00a18064a99
22424,20139,2.0,4000010342,3060.0,1921.0,510d47db-501d-a3d9-e040-e00a18064a99
22425,20139,1.0,468486,3087.0,1963.0,510d47db-501e-a3d9-e040-e00a18064a99
22426,20140,2.0,4000010344,4134.0,2486.0,510d47db-5021-a3d9-e040-e00a18064a99
22427,20140,1.0,468488,4126.0,2477.0,510d47db-5022-a3d9-e040-e00a18064a99
22428,20141,2.0,4000010346,3323.0,2019.0,510d47db-5025-a3d9-e040-e00a18064a99
22429,20141,3.0,4000010347,3302.0,2054.0,510d47db-5026-a3d9-e040-e00a18064a99
22430,20141,4.0,4000010348,3305.0,2093.0,510d47db-5027-a3d9-e040-e00a18064a99
22431,20141,1.0,468490,3322.0,2137.0,510d47db-5028-a3d9-e040-e00a18064a99
22432,20142,2.0,4000010349,3116.0,2316.0,510d47db-5029-a3d9-e040-e00a18064a99
22433,20142,1.0,468495,3125.0,2355.0,510d47db-502a-a3d9-e040-e00a18064a99
22434,20143,2.0,4000010351,3141.0,2332.0,510d47db-502d-a3d9-e040-e00a18064a99
22435,20143,1.0,468497,3128.0,2334.0,510d47db-502e-a3d9-e040-e00a18064a99
22436,20144,2.0,4000010352,5323.0,3047.0,510d47db-502f-a3d9-e040-e00a18064a99
22437,20144,1.0,468498,5299.0,3043.0,510d47db-5030-a3d9-e040-e00a18064a99
22438,20145,2.0,4000010353,4622.0,2791.0,510d47db-5031-a3d9-e040-e00a18064a99
22439,20145,3.0,4000010354,4508.0,2755.0,510d47db-5032-a3d9-e040-e00a18064a99
22440,20145,4.0,4000010355,4565.0,2928.0,510d47db-5033-a3d9-e040-e00a18064a99
22441,20145,1.0,468499,4634.0,3007.0,510d47db-5034-a3d9-e040-e00a18064a99
22442,20146,2.0,4000010357,3345.0,1990.0,510d47db-5037-a3d9-e040-e00a18064a99
22443,20146,3.0,4000010358,3317.0,1974.0,510d47db-5038-a3d9-e040-e00a18064a99
22444,20146,4.0,4000010359,3323.0,2097.0,510d47db-5039-a3d9-e040-e00a18064a99
22445,20146,1.0,468503,3319.0,2109.0,510d47db-503a-a3d9-e040-e00a18064a99
22446,20147,2.0,4000010385,3028.0,1952.0,510d47db-5063-a3d9-e040-e00a18064a99
22447,20147,1.0,468519,3000.0,1947.0,510d47db-5064-a3d9-e040-e00a18064a99
22448,20148,2.0,4000010386,3248.0,2207.0,510d47db-5065-a3d9-e040-e00a18064a99
22449,20148,1.0,468524,3250.0,2200.0,510d47db-5066-a3d9-e040-e00a18064a99
22450,20149,2.0,4000010387,3278.0,2206.0,510d47db-5067-a3d9-e040-e00a18064a99
22451,20149,1.0,468525,3273.0,2205.0,510d47db-5068-a3d9-e040-e00a18064a99
22452,20150,2.0,4000009846,3592.0,2393.0,510d47db-4d1c-a3d9-e040-e00a18064a99
22453,20150,1.0,468176,3613.0,2401.0,510d47db-4d1d-a3d9-e040-e00a18064a99
22454,20151,2.0,4000009853,3585.0,2380.0,510d47db-4d26-a3d9-e040-e00a18064a99
22455,20151,1.0,468179,3589.0,2372.0,510d47db-4d27-a3d9-e040-e00a18064a99
22456,20152,2.0,4000009854,3430.0,2326.0,510d47db-4d28-a3d9-e040-e00a18064a99
22457,20152,1.0,468180,3415.0,2320.0,510d47db-4d29-a3d9-e040-e00a18064a99
22460,20154,2.0,4000009856,3568.0,2383.0,510d47db-4d2c-a3d9-e040-e00a18064a99
22461,20154,1.0,468182,3574.0,2381.0,510d47db-4d2d-a3d9-e040-e00a18064a99
22462,20155,2.0,4000009863,3623.0,2377.0,510d47db-4d3a-a3d9-e040-e00a18064a99
22463,20155,1.0,468189,3622.0,2382.0,510d47db-4d3b-a3d9-e040-e00a18064a99
22464,20156,2.0,4000009864,3571.0,2392.0,510d47db-4d3c-a3d9-e040-e00a18064a99
22465,20156,1.0,468190,3584.0,2359.0,510d47db-4d3d-a3d9-e040-e00a18064a99
22466,20157,2.0,4000009865,3774.0,2329.0,510d47db-4d3e-a3d9-e040-e00a18064a99
22467,20157,3.0,4000009866,3791.0,2326.0,510d47db-4d3f-a3d9-e040-e00a18064a99
22468,20157,4.0,4000009867,3824.0,2522.0,510d47db-4d40-a3d9-e040-e00a18064a99
22469,20157,1.0,468191,3809.0,2526.0,510d47db-4d41-a3d9-e040-e00a18064a99
22470,20158,2.0,4000009875,3388.0,2299.0,510d47db-4d4e-a3d9-e040-e00a18064a99
22471,20158,1.0,468197,3373.0,2284.0,510d47db-4d4f-a3d9-e040-e00a18064a99
22472,20159,2.0,4000009876,3111.0,2064.0,510d47db-4d50-a3d9-e040-e00a18064a99
22473,20159,3.0,4000009877,3121.0,2089.0,510d47db-4d51-a3d9-e040-e00a18064a99
22474,20159,4.0,4000009878,3139.0,2204.0,510d47db-4d52-a3d9-e040-e00a18064a99
22475,20159,1.0,468198,3137.0,2208.0,510d47db-4d53-a3d9-e040-e00a18064a99
22476,20160,2.0,4000009899,3048.0,2080.0,510d47db-4d76-a3d9-e040-e00a18064a99
22477,20160,1.0,468214,3055.0,2101.0,510d47db-4d77-a3d9-e040-e00a18064a99
22478,20161,2.0,4000010576,2906.0,1946.0,510d47db-51c0-a3d9-e040-e00a18064a99
22479,20161,1.0,468698,2877.0,1992.0,510d47db-51c1-a3d9-e040-e00a18064a99
22480,20162,2.0,4000010766,3248.0,2628.0,510d47db-52f7-a3d9-e040-e00a18064a99
22481,20162,1.0,468838,3221.0,2635.0,510d47db-52f8-a3d9-e040-e00a18064a99
22482,20163,2.0,4000010767,3207.0,2619.0,510d47db-52f9-a3d9-e040-e00a18064a99
22483,20163,1.0,468839,3257.0,2630.0,510d47db-52fa-a3d9-e040-e00a18064a99
22484,20164,2.0,4000010768,3249.0,2641.0,510d47db-52fb-a3d9-e040-e00a18064a99
22485,20164,1.0,468840,3247.0,2637.0,510d47db-52fc-a3d9-e040-e00a18064a99
22486,20165,2.0,4000010774,3130.0,2205.0,510d47db-5307-a3d9-e040-e00a18064a99
22487,20165,3.0,4000010775,3154.0,2209.0,510d47db-5308-a3d9-e040-e00a18064a99
22488,20165,4.0,4000010776,3129.0,2193.0,510d47db-5309-a3d9-e040-e00a18064a99
22489,20165,1.0,468846,3137.0,2210.0,510d47db-530a-a3d9-e040-e00a18064a99
22490,20166,2.0,4000010777,3240.0,2657.0,510d47db-530b-a3d9-e040-e00a18064a99
22491,20166,1.0,468847,3240.0,2637.0,510d47db-530c-a3d9-e040-e00a18064a99
22492,20167,2.0,4000011325,3248.0,2306.0,510d47db-5672-a3d9-e040-e00a18064a99
22493,20167,1.0,476048,3215.0,2263.0,510d47db-5673-a3d9-e040-e00a18064a99
22494,20168,2.0,4000011326,4011.0,4269.0,510d47db-5674-a3d9-e040-e00a18064a99
22495,20168,1.0,476049,4013.0,4292.0,510d47db-5675-a3d9-e040-e00a18064a99
22496,20169,2.0,4000011327,3239.0,2646.0,510d47db-5676-a3d9-e040-e00a18064a99
22497,20169,1.0,476050,3248.0,2649.0,510d47db-5677-a3d9-e040-e00a18064a99
22498,20170,2.0,4000011328,3291.0,2653.0,510d47db-5678-a3d9-e040-e00a18064a99
22499,20170,1.0,476051,3262.0,2673.0,510d47db-5679-a3d9-e040-e00a18064a99
22500,20171,2.0,4000011329,3239.0,2647.0,510d47db-567a-a3d9-e040-e00a18064a99
22501,20171,1.0,476052,3246.0,2613.0,510d47db-567b-a3d9-e040-e00a18064a99
22502,20172,2.0,4000011330,3241.0,2650.0,510d47db-567c-a3d9-e040-e00a18064a99
22503,20172,1.0,476053,3267.0,2639.0,510d47db-567d-a3d9-e040-e00a18064a99
22504,20173,2.0,4000011331,3308.0,2662.0,510d47db-567e-a3d9-e040-e00a18064a99
22505,20173,1.0,476054,3284.0,2652.0,510d47db-567f-a3d9-e040-e00a18064a99
22506,20174,2.0,4000011332,3265.0,2654.0,510d47db-5680-a3d9-e040-e00a18064a99
22507,20174,1.0,476055,3274.0,2660.0,510d47db-5681-a3d9-e040-e00a18064a99
22508,20175,2.0,4000011333,4060.0,4363.0,510d47db-5682-a3d9-e040-e00a18064a99
22509,20175,1.0,476056,3977.0,4244.0,510d47db-5683-a3d9-e040-e00a18064a99
22510,20176,2.0,4000011334,3229.0,2308.0,510d47db-5684-a3d9-e040-e00a18064a99
22511,20176,1.0,476057,3215.0,2263.0,510d47db-5685-a3d9-e040-e00a18064a99
22512,20177,2.0,4000011335,3236.0,2288.0,510d47db-5686-a3d9-e040-e00a18064a99
22513,20177,1.0,476058,3246.0,2273.0,510d47db-5687-a3d9-e040-e00a18064a99
22514,20178,2.0,4000011344,3273.0,2641.0,510d47db-5692-a3d9-e040-e00a18064a99
22515,20178,1.0,476061,3284.0,2707.0,510d47db-5693-a3d9-e040-e00a18064a99
22516,20179,2.0,4000011345,3254.0,2652.0,510d47db-5694-a3d9-e040-e00a18064a99
22517,20179,1.0,476062,3203.0,2686.0,510d47db-5695-a3d9-e040-e00a18064a99
22518,20180,2.0,4000011346,3262.0,2670.0,510d47db-5696-a3d9-e040-e00a18064a99
22519,20180,1.0,476063,3263.0,2685.0,510d47db-5697-a3d9-e040-e00a18064a99
22520,20181,2.0,4000011347,3235.0,2276.0,510d47db-5698-a3d9-e040-e00a18064a99
22521,20181,1.0,476064,3248.0,2261.0,510d47db-5699-a3d9-e040-e00a18064a99
22522,20182,2.0,4000011348,3232.0,2268.0,510d47db-569a-a3d9-e040-e00a18064a99
22523,20182,1.0,476065,3249.0,2271.0,510d47db-569b-a3d9-e040-e00a18064a99
22524,20183,2.0,4000011437,3540.0,2309.0,510d47db-573c-a3d9-e040-e00a18064a99
22525,20183,1.0,476143,3534.0,2299.0,510d47db-573d-a3d9-e040-e00a18064a99
22526,20184,2.0,4000011195,3232.0,2247.0,510d47db-558e-a3d9-e040-e00a18064a99
22527,20184,1.0,475943,3224.0,2300.0,510d47db-558f-a3d9-e040-e00a18064a99
22528,20185,2.0,4000011197,3218.0,2302.0,510d47db-5592-a3d9-e040-e00a18064a99
22529,20185,1.0,475945,3202.0,2289.0,510d47db-5593-a3d9-e040-e00a18064a99
22530,20186,2.0,4000011203,3215.0,2278.0,510d47db-559c-a3d9-e040-e00a18064a99
22531,20186,1.0,475950,3245.0,2313.0,510d47db-559d-a3d9-e040-e00a18064a99
22532,20187,2.0,4000011207,3230.0,2667.0,510d47db-55a4-a3d9-e040-e00a18064a99
22533,20187,1.0,475954,3240.0,2652.0,510d47db-55a5-a3d9-e040-e00a18064a99
22534,20188,2.0,4000011209,3211.0,2269.0,510d47db-55a8-a3d9-e040-e00a18064a99
22535,20188,1.0,475956,3216.0,2269.0,510d47db-55a9-a3d9-e040-e00a18064a99
22536,20189,2.0,4000011210,3211.0,2278.0,510d47db-55aa-a3d9-e040-e00a18064a99
22537,20189,1.0,475957,3206.0,2294.0,510d47db-55ab-a3d9-e040-e00a18064a99
22538,20190,2.0,4000011211,3970.0,4244.0,510d47db-55ac-a3d9-e040-e00a18064a99
22539,20190,1.0,475958,3977.0,4238.0,510d47db-55ad-a3d9-e040-e00a18064a99
22540,20191,2.0,4000011212,4018.0,4285.0,510d47db-55ae-a3d9-e040-e00a18064a99
22541,20191,1.0,475959,4005.0,4250.0,510d47db-55af-a3d9-e040-e00a18064a99
22542,20192,2.0,4000011213,3236.0,2277.0,510d47db-55b0-a3d9-e040-e00a18064a99
22543,20192,1.0,475960,3216.0,2269.0,510d47db-55b1-a3d9-e040-e00a18064a99
22544,20193,2.0,4000011214,3267.0,2631.0,510d47db-55b2-a3d9-e040-e00a18064a99
22545,20193,1.0,475961,3228.0,2617.0,510d47db-55b3-a3d9-e040-e00a18064a99
22546,20194,2.0,4000011215,3231.0,2670.0,510d47db-55b4-a3d9-e040-e00a18064a99
22547,20194,1.0,475962,3257.0,2637.0,510d47db-55b5-a3d9-e040-e00a18064a99
22548,20195,2.0,4000011216,3246.0,2630.0,510d47db-55b6-a3d9-e040-e00a18064a99
22549,20195,1.0,475963,3256.0,2701.0,510d47db-55b7-a3d9-e040-e00a18064a99
22550,20196,2.0,4000011217,3224.0,2321.0,510d47db-55b8-a3d9-e040-e00a18064a99
22551,20196,1.0,475964,3177.0,2260.0,510d47db-55b9-a3d9-e040-e00a18064a99
22552,20197,2.0,4000011218,3199.0,2299.0,510d47db-55ba-a3d9-e040-e00a18064a99
22553,20197,1.0,475965,3205.0,2285.0,510d47db-55bb-a3d9-e040-e00a18064a99
22554,20198,2.0,4000011227,3235.0,2289.0,510d47db-55c6-a3d9-e040-e00a18064a99
22555,20198,1.0,475968,3224.0,2265.0,510d47db-55c7-a3d9-e040-e00a18064a99
22556,20199,2.0,4000015642,3254.0,2325.0,510d47db-708e-a3d9-e040-e00a18064a99
22557,20199,1.0,471879,3274.0,2299.0,510d47db-708f-a3d9-e040-e00a18064a99
22558,20200,2.0,4000015644,3249.0,2132.0,510d47db-7092-a3d9-e040-e00a18064a99
22559,20200,1.0,471881,3249.0,2145.0,510d47db-7093-a3d9-e040-e00a18064a99
22560,20201,2.0,4000015647,3235.0,2104.0,510d47db-7098-a3d9-e040-e00a18064a99
22561,20201,1.0,471884,3281.0,2141.0,510d47db-7099-a3d9-e040-e00a18064a99
22562,20202,2.0,4000014410,3395.0,2255.0,510d47db-68f1-a3d9-e040-e00a18064a99
22563,20202,1.0,469269,3366.0,2227.0,510d47db-68f2-a3d9-e040-e00a18064a99
22564,20203,2.0,4000014411,3391.0,2271.0,510d47db-68f3-a3d9-e040-e00a18064a99
22565,20203,1.0,469270,3413.0,2215.0,510d47db-68f4-a3d9-e040-e00a18064a99
22566,20204,2.0,4000014414,3364.0,2269.0,510d47db-68f9-a3d9-e040-e00a18064a99
22567,20204,1.0,469277,3371.0,2256.0,510d47db-68fa-a3d9-e040-e00a18064a99
22568,20205,2.0,4000014416,3300.0,2466.0,510d47db-68fd-a3d9-e040-e00a18064a99
22569,20205,1.0,469283,3334.0,2451.0,510d47db-68fe-a3d9-e040-e00a18064a99
22570,20206,2.0,4000014417,3345.0,2473.0,510d47db-68ff-a3d9-e040-e00a18064a99
22571,20206,1.0,469284,3354.0,2462.0,510d47db-6900-a3d9-e040-e00a18064a99
22572,20207,2.0,4000014418,3340.0,2467.0,510d47db-6901-a3d9-e040-e00a18064a99
22573,20207,1.0,469285,3318.0,2462.0,510d47db-6902-a3d9-e040-e00a18064a99
22574,20208,2.0,4000014419,3065.0,2118.0,510d47db-6903-a3d9-e040-e00a18064a99
22575,20208,3.0,4000014420,3082.0,2110.0,510d47db-6904-a3d9-e040-e00a18064a99
22576,20208,4.0,4000014421,3082.0,2204.0,510d47db-6905-a3d9-e040-e00a18064a99
22577,20208,1.0,469286,3113.0,2209.0,510d47db-6906-a3d9-e040-e00a18064a99
22578,20209,2.0,4000014439,3520.0,2316.0,510d47db-691f-a3d9-e040-e00a18064a99
22579,20209,1.0,469294,3508.0,2316.0,510d47db-6920-a3d9-e040-e00a18064a99
22580,20210,2.0,4000014460,2549.0,1672.0,510d47db-693f-a3d9-e040-e00a18064a99
22581,20210,3.0,4000014461,2562.0,1693.0,510d47db-6940-a3d9-e040-e00a18064a99
22582,20210,4.0,4000014462,2557.0,1780.0,510d47db-6941-a3d9-e040-e00a18064a99
22583,20210,1.0,469306,2538.0,1765.0,510d47db-6942-a3d9-e040-e00a18064a99
22584,20211,2.0,4000014805,3461.0,1681.0,510d47db-6b74-a3d9-e040-e00a18064a99
22585,20211,1.0,469591,3435.0,1672.0,510d47db-6b75-a3d9-e040-e00a18064a99
22586,20212,2.0,4000015207,3355.0,2101.0,510d47db-6df6-a3d9-e040-e00a18064a99
22587,20212,1.0,469861,3336.0,2119.0,510d47db-6df7-a3d9-e040-e00a18064a99
22588,20213,2.0,4000015208,2894.0,1776.0,510d47db-6df8-a3d9-e040-e00a18064a99
22589,20213,3.0,4000015209,2857.0,1811.0,510d47db-6df9-a3d9-e040-e00a18064a99
22590,20213,4.0,4000015210,2868.0,1933.0,510d47db-6dfa-a3d9-e040-e00a18064a99
22591,20213,1.0,469862,2878.0,1922.0,510d47db-6dfb-a3d9-e040-e00a18064a99
22592,20214,2.0,4000015211,3368.0,2163.0,510d47db-6dfc-a3d9-e040-e00a18064a99
22593,20214,1.0,469863,3364.0,2121.0,510d47db-6dfd-a3d9-e040-e00a18064a99
22594,20215,2.0,4000015235,3322.0,2100.0,510d47db-6e16-a3d9-e040-e00a18064a99
22595,20215,1.0,469865,3377.0,2126.0,510d47db-6e17-a3d9-e040-e00a18064a99
22596,20216,2.0,4000015236,2887.0,1810.0,510d47db-6e18-a3d9-e040-e00a18064a99
22597,20216,3.0,4000015237,2904.0,1814.0,510d47db-6e19-a3d9-e040-e00a18064a99
22598,20216,4.0,4000015238,2951.0,1979.0,510d47db-6e1a-a3d9-e040-e00a18064a99
22599,20216,1.0,469866,2919.0,1963.0,510d47db-6e1b-a3d9-e040-e00a18064a99
22600,20217,2.0,4000015239,3405.0,2148.0,510d47db-6e1c-a3d9-e040-e00a18064a99
22601,20217,1.0,469867,3366.0,2139.0,510d47db-6e1d-a3d9-e040-e00a18064a99
22602,20218,2.0,4000015241,3369.0,2130.0,510d47db-6e20-a3d9-e040-e00a18064a99
22603,20218,1.0,469870,3388.0,2127.0,510d47db-6e21-a3d9-e040-e00a18064a99
22606,20220,2.0,4000015243,3361.0,2148.0,510d47db-6e24-a3d9-e040-e00a18064a99
22607,20220,1.0,469872,3351.0,2126.0,510d47db-6e25-a3d9-e040-e00a18064a99
22608,20221,2.0,4000015281,3460.0,2310.0,510d47db-6e58-a3d9-e040-e00a18064a99
22609,20221,1.0,469886,3473.0,2324.0,510d47db-6e59-a3d9-e040-e00a18064a99
22610,20222,2.0,4000015282,3441.0,2296.0,510d47db-6e5a-a3d9-e040-e00a18064a99
22611,20222,1.0,469887,3456.0,2359.0,510d47db-6e5b-a3d9-e040-e00a18064a99
22612,20223,2.0,4000015284,3413.0,2290.0,510d47db-6e5c-a3d9-e040-e00a18064a99
22613,20223,1.0,469889,3404.0,2279.0,510d47db-6e5d-a3d9-e040-e00a18064a99
22616,20225,2.0,4000014265,3519.0,2286.0,510d47db-6818-a3d9-e040-e00a18064a99
22617,20225,1.0,469182,3495.0,2295.0,510d47db-6819-a3d9-e040-e00a18064a99
22618,20226,2.0,4000014266,2953.0,2316.0,510d47db-681a-a3d9-e040-e00a18064a99
22619,20226,1.0,469183,2926.0,2299.0,510d47db-681b-a3d9-e040-e00a18064a99
22620,20227,2.0,4000014267,2923.0,2291.0,510d47db-681c-a3d9-e040-e00a18064a99
22621,20227,1.0,469184,2962.0,2316.0,510d47db-681d-a3d9-e040-e00a18064a99
22622,20228,2.0,4000013518,3860.0,2596.0,510d47db-6354-a3d9-e040-e00a18064a99
22623,20228,3.0,4000013519,3839.0,2574.0,510d47db-6355-a3d9-e040-e00a18064a99
22624,20228,4.0,4000013520,3844.0,2686.0,510d47db-6356-a3d9-e040-e00a18064a99
22625,20228,1.0,471302,3842.0,2672.0,510d47db-6357-a3d9-e040-e00a18064a99
22626,20229,2.0,4000013524,2818.0,1818.0,510d47db-635c-a3d9-e040-e00a18064a99
22627,20229,1.0,471304,2814.0,1814.0,510d47db-635d-a3d9-e040-e00a18064a99
22628,20230,2.0,4000014865,2953.0,2137.0,510d47db-6be2-a3d9-e040-e00a18064a99
22629,20230,1.0,469650,2965.0,2149.0,510d47db-6be3-a3d9-e040-e00a18064a99
22630,20231,2.0,4000014513,3370.0,2304.0,510d47db-6999-a3d9-e040-e00a18064a99
22631,20231,1.0,469343,3440.0,2321.0,510d47db-699a-a3d9-e040-e00a18064a99
22632,20232,2.0,4000014514,3481.0,2398.0,510d47db-699b-a3d9-e040-e00a18064a99
22633,20232,1.0,469344,3423.0,2368.0,510d47db-699c-a3d9-e040-e00a18064a99
22634,20233,2.0,4000014515,3450.0,2364.0,510d47db-699d-a3d9-e040-e00a18064a99
22635,20233,1.0,469345,3489.0,2350.0,510d47db-699e-a3d9-e040-e00a18064a99
22636,20234,2.0,4000013717,2897.0,2288.0,510d47db-64a0-a3d9-e040-e00a18064a99
22637,20234,1.0,471457,2900.0,2296.0,510d47db-64a1-a3d9-e040-e00a18064a99
22638,20235,2.0,4000013718,2876.0,2282.0,510d47db-64a2-a3d9-e040-e00a18064a99
22639,20235,1.0,471458,2916.0,2292.0,510d47db-64a3-a3d9-e040-e00a18064a99
22640,20236,2.0,4000013719,2953.0,2355.0,510d47db-64a4-a3d9-e040-e00a18064a99
22641,20236,1.0,471459,2887.0,2307.0,510d47db-64a5-a3d9-e040-e00a18064a99
22642,20237,2.0,4000013720,3508.0,2313.0,510d47db-64a6-a3d9-e040-e00a18064a99
22643,20237,1.0,471460,3512.0,2312.0,510d47db-64a7-a3d9-e040-e00a18064a99
22644,20238,2.0,4000013721,2611.0,1707.0,510d47db-64a8-a3d9-e040-e00a18064a99
22645,20238,1.0,471461,2618.0,1706.0,510d47db-64a9-a3d9-e040-e00a18064a99
22646,20239,2.0,4000013724,3413.0,2274.0,510d47db-64ae-a3d9-e040-e00a18064a99
22647,20239,1.0,471465,3447.0,2265.0,510d47db-64af-a3d9-e040-e00a18064a99
22648,20240,2.0,4000013726,2931.0,2317.0,510d47db-64b2-a3d9-e040-e00a18064a99
22649,20240,1.0,471467,2918.0,2299.0,510d47db-64b3-a3d9-e040-e00a18064a99
22650,20241,2.0,4000013727,2932.0,2310.0,510d47db-64b4-a3d9-e040-e00a18064a99
22651,20241,1.0,471468,2888.0,2295.0,510d47db-64b5-a3d9-e040-e00a18064a99
22652,20242,2.0,4000013728,2860.0,2272.0,510d47db-64b6-a3d9-e040-e00a18064a99
22653,20242,1.0,471469,2889.0,2282.0,510d47db-64b7-a3d9-e040-e00a18064a99
22654,20243,2.0,4000013729,2870.0,2272.0,510d47db-64b8-a3d9-e040-e00a18064a99
22655,20243,1.0,471470,2880.0,2276.0,510d47db-64b9-a3d9-e040-e00a18064a99
22656,20244,2.0,4000013730,3526.0,2321.0,510d47db-64ba-a3d9-e040-e00a18064a99
22657,20244,1.0,471471,3501.0,2319.0,510d47db-64bb-a3d9-e040-e00a18064a99
22658,20245,2.0,4000013733,2618.0,1689.0,510d47db-64c0-a3d9-e040-e00a18064a99
22659,20245,1.0,471474,2622.0,1731.0,510d47db-64c1-a3d9-e040-e00a18064a99
22660,20246,2.0,4000013734,2906.0,2286.0,510d47db-64c2-a3d9-e040-e00a18064a99
22661,20246,1.0,471475,2883.0,2303.0,510d47db-64c3-a3d9-e040-e00a18064a99
22662,20247,2.0,4000013738,3542.0,2316.0,510d47db-64ca-a3d9-e040-e00a18064a99
22663,20247,1.0,471479,3529.0,2312.0,510d47db-64cb-a3d9-e040-e00a18064a99
22664,20248,2.0,4000014206,3396.0,2144.0,510d47db-67b6-a3d9-e040-e00a18064a99
22665,20248,1.0,469129,3406.0,2167.0,510d47db-67b7-a3d9-e040-e00a18064a99
22666,20249,2.0,4000014207,3382.0,2140.0,510d47db-67b8-a3d9-e040-e00a18064a99
22667,20249,1.0,469130,3386.0,2149.0,510d47db-67b9-a3d9-e040-e00a18064a99
22668,20250,2.0,4000014208,2902.0,1835.0,510d47db-67ba-a3d9-e040-e00a18064a99
22669,20250,3.0,4000014209,2901.0,1832.0,510d47db-67bb-a3d9-e040-e00a18064a99
22670,20250,4.0,4000014210,2941.0,1951.0,510d47db-67bc-a3d9-e040-e00a18064a99
22671,20250,1.0,469131,2935.0,1956.0,510d47db-67bd-a3d9-e040-e00a18064a99
22672,20251,2.0,4000014211,3426.0,2304.0,510d47db-67be-a3d9-e040-e00a18064a99
22673,20251,1.0,469132,3435.0,2317.0,510d47db-67bf-a3d9-e040-e00a18064a99
22674,20252,2.0,4000014313,3396.0,2153.0,510d47db-6868-a3d9-e040-e00a18064a99
22675,20252,1.0,469214,3384.0,2136.0,510d47db-6869-a3d9-e040-e00a18064a99
22676,20253,2.0,4000014314,3386.0,2141.0,510d47db-686a-a3d9-e040-e00a18064a99
22677,20253,1.0,469215,3400.0,2157.0,510d47db-686b-a3d9-e040-e00a18064a99
22678,20254,2.0,4000014315,3398.0,2173.0,510d47db-686c-a3d9-e040-e00a18064a99
22679,20254,1.0,469216,3424.0,2158.0,510d47db-686d-a3d9-e040-e00a18064a99
22680,20255,2.0,4000014316,3394.0,2158.0,510d47db-686e-a3d9-e040-e00a18064a99
22681,20255,1.0,469217,3410.0,2169.0,510d47db-686f-a3d9-e040-e00a18064a99
22682,20256,2.0,4000014317,2635.0,1695.0,510d47db-6870-a3d9-e040-e00a18064a99
22683,20256,3.0,4000014318,2592.0,1698.0,510d47db-6871-a3d9-e040-e00a18064a99
22684,20256,4.0,4000014319,2622.0,1818.0,510d47db-6872-a3d9-e040-e00a18064a99
22685,20256,1.0,469218,2640.0,1814.0,510d47db-6873-a3d9-e040-e00a18064a99
22686,20257,2.0,4000014320,2836.0,1788.0,510d47db-6874-a3d9-e040-e00a18064a99
22687,20257,3.0,4000014321,2889.0,1796.0,510d47db-6875-a3d9-e040-e00a18064a99
22688,20257,4.0,4000014322,2854.0,1899.0,510d47db-6876-a3d9-e040-e00a18064a99
22689,20257,1.0,469219,2875.0,1937.0,510d47db-6877-a3d9-e040-e00a18064a99
22690,20258,2.0,4000014323,2906.0,2303.0,510d47db-6878-a3d9-e040-e00a18064a99
22691,20258,1.0,469220,2943.0,2348.0,510d47db-6879-a3d9-e040-e00a18064a99
22692,20259,2.0,4000014328,2604.0,1708.0,510d47db-6880-a3d9-e040-e00a18064a99
22693,20259,3.0,4000014329,2612.0,1697.0,510d47db-6881-a3d9-e040-e00a18064a99
22694,20259,4.0,4000014330,2618.0,1818.0,510d47db-6882-a3d9-e040-e00a18064a99
22695,20259,1.0,469223,2626.0,1836.0,510d47db-6883-a3d9-e040-e00a18064a99
22696,20260,2.0,4000014331,3391.0,2141.0,510d47db-6884-a3d9-e040-e00a18064a99
